date,bases,open_access_bases,bytes,open_access_bytes
"03/04/2013",1084239294524957,455523152783762,780838708448522,381480761300818
"03/05/2013",1084766967417752,456050825676557,781176524511149,381818577363445
"03/06/2013",1085494614761736,456605883544781,781647008864707,382196292718560
"03/07/2013",1085875263140506,456986531923551,781894016820236,382443300674089
"03/08/2013",1088264869198956,457747510642914,783121232912778,382948573858228
"03/09/2013",1088602826134175,458063098038105,783343885797047,383161960265746
"03/10/2013",1088767000149751,458227272053681,783432623229865,383250697698564
"03/11/2013",1089192734149407,458653006053337,783727821943429,383545896412128
"03/12/2013",1089807391441591,459267663345521,784186253445774,384004327914473
"03/13/2013",1090581782261074,460042054165004,784760234024837,384578308493536
"03/14/2013",1092330638701009,460857917562395,785715204741573,385070490262620
"03/15/2013",1096570296012998,461041951960184,787923896184481,385198394261201
"03/16/2013",1097787465218176,461313213288234,788580561549871,385380886313474
"03/17/2013",1102463583120897,461379479554340,790756746951947,385431517424966
"03/18/2013",1104142455606718,462422943554441,791747246488675,386119474154955
"03/19/2013",1105862119080123,464142607027846,792796283252576,387168510918856
"03/20/2013",1106339454490903,464619942438626,793057950263688,387430177929968
"03/21/2013",1108166374061420,466446862009143,794119734309216,388491961975496
"03/22/2013",1113945539539547,471447772683968,797270551579913,391292831594989
"03/23/2013",1118526436325130,476028669469551,800081095394787,394103375409863
"03/24/2013",1120385941209052,477888174353473,801142013778651,395164293793727
"03/25/2013",1120801492195634,478303725340055,801388546535389,395410826550465
"03/26/2013",1122391266799431,479893499943852,802431816431127,396454096446203
"03/27/2013",1124644700206443,482146933350864,803853101413145,397875381428221
"03/28/2013",1125571183492540,483073416636961,804431878049182,398454158064258
"03/29/2013",1126272649490968,483671691444841,804851765286768,398823660627817
"03/30/2013",1126447121311441,483846163265314,804970132596707,398942027937756
"03/31/2013",1126459342692163,483858384646036,804978926681745,398950822022794
"04/01/2013",1127675760524234,485074802478107,805770192455430,399742087796479
"04/02/2013",1129261216296995,485898817100296,806654392533705,400236976471223
"04/03/2013",1131308163150804,486326765305104,807778082314510,400526765305086
"04/04/2013",1133648817690125,486954011743897,809099323741525,400949356825805
"04/05/2013",1136698090321202,487164730342966,810706493219721,401070223359207
"04/06/2013",1137692844360883,487277379543071,811238819346523,401141360076615
"04/07/2013",1138360181660462,487429409087498,811622741489905,401211527372428
"04/08/2013",1140184155531706,488581163378542,812878238832390,401997641730125
"04/09/2013",1184009420165291,532369988130095,840918019617283,430018520494172
"04/10/2013",1186834193733441,535194761698245,842745417021305,431845917898194
"04/11/2013",1188489946097968,536850514062772,843786086001660,432886586878549
"04/12/2013",1191185032631951,539545600596755,845350819127553,434451320004442
"04/13/2013",1193171749190337,541532317155141,846614112681028,435714613557917
"04/14/2013",1194867769056659,543228337021463,847716036869113,436816537746002
"04/15/2013",1200512787727224,548873355692028,851466470773317,440566971650206
"04/16/2013",1214372840567163,562733408531967,861021425128091,450121926004980
"04/17/2013",1224346056467623,572706624432427,867837444538310,456937945415199
"04/18/2013",1229282537419935,577643105384739,871001457911577,460101958788466
"04/19/2013",1232758358024341,581118925989145,873168778011295,462269278888184
"04/20/2013",1234332619543029,582693187507833,874200682831834,463301183708723
"04/21/2013",1235720477152044,584081045116848,875093725087782,464194225964671
"04/22/2013",1237124722405714,585240185709918,875894431189766,464897311729755
"04/23/2013",1239354503004663,587108752519117,877512143665218,466352678104237
"04/24/2013",1244511553483920,591987958276824,880745374716301,469422011684641
"04/25/2013",1248082146621576,595558551414480,883017860573592,471694497541932
"04/26/2013",1257896284513659,605372689306563,889654227833625,478330864801965
"04/27/2013",1270877718743947,618338191926203,898750243987242,487417275015633
"04/28/2013",1286989218880025,634449692062281,909719180174777,498386211203168
"04/29/2013",1293905820565017,641366293747273,914362496862777,503029527891168
"04/30/2013",1295344418038493,642765023902899,915379930031430,504024529913644
"05/01/2013",1296638162106606,644058767971012,916229037926144,504873637808358
"05/02/2013",1298377013378272,645461104928278,917327614906974,505795475546749
"05/03/2013",1300744956819616,647713063546782,918928158760401,507342529507094
"05/04/2013",1301177867793384,647841745431014,919140472098350,507420795634221
"05/05/2013",1302036588602273,648284263546599,919638804385678,507717018316889
"05/06/2013",1303263935292481,648871672252319,920287848312626,508059185691466
"05/07/2013",1304633402724948,650241139684786,921107934864742,508879272243582
"05/08/2013",1306605530328392,652185626796123,922331552306336,510078112134261
"05/09/2013",1480703437162905,653204942102366,1040783312098764,510711635375582
"05/10/2013",1483144931396622,654746026691829,1042198224494371,511751882110817
"05/11/2013",1483963860873185,655268405152142,1042690807397366,512081181287471
"05/12/2013",1484008308222741,655312852501698,1042718558955363,512108932845468
"05/13/2013",1485130171774231,656368289034556,1043464970648455,512826753528846
"05/14/2013",1485847280789637,657085398049962,1043903301233472,513265084113863
"05/15/2013",1489127146457126,660356606459326,1045862551183574,515205211393342
"05/16/2013",1489356946460977,660550388934777,1046015049451429,515339119172530
"05/17/2013",1491749755716363,660910243129589,1047107618428828,515567504280992
"05/18/2013",1491772796898672,660933284311898,1047125006844167,515584892696331
"05/19/2013",1492727421747637,661014120053871,1047642435980396,515635230905167
"05/20/2013",1494442669183703,661959499772221,1048687711429309,516265208495786
"05/21/2013",1494464160715971,661980978530518,1048705899353028,516283369264256
"05/22/2013",1495138956087114,662605618126831,1049189688772206,516733292346239
"05/23/2013",1495933587912778,663372336973415,1049701980407913,517232142394798
"05/24/2013",1496598131698416,663868357523985,1050047857601167,517499996012939
"05/25/2013",1496703330009696,663973555835265,1050118986628457,517571125040229
"05/26/2013",1496728932666317,663999158491886,1050136008617717,517588147029489
"05/27/2013",1498497236984543,665767462810112,1051220159099026,518672297510798
"05/28/2013",1499927445607137,667197671432706,1052156884300639,519609022712411
"05/29/2013",1500625884964709,667896110790278,1052640061575205,520092199986977
"05/30/2013",1502382071822371,669652297647940,1053813222080604,521265360492376
"05/31/2013",1502810937963228,670081163788797,1054040057914535,521492196326307
"06/01/2013",1504360328400674,670438312019383,1054783915460685,521731522777938
"06/03/2013",1505377744888453,671455728507162,1055464783831325,522412391148578
"06/04/2013",1510077742968452,676155726587161,1059027757336981,525975364654234
"06/05/2013",1511971564366390,678049547985099,1060351595799709,527299203116962
"06/06/2013",1513783678685393,678986479294638,1061323717016556,527859791990913
"06/07/2013",1515523720152052,680102180544383,1062323509242217,528574854952179
"06/08/2013",1516130516372618,680708976764949,1062717050272683,528968395982645
"06/09/2013",1516133185396418,680711645788749,1062718872287004,528970217996966
"06/10/2013",1520856363453853,685434823846184,1065810963319835,532062309029797
"06/11/2013",1524924701240304,689503161632635,1068534236059157,534785581769119
"06/12/2013",1527708072893005,691314922232935,1070138140148820,535955199800035
"06/13/2013",1529677213371618,693284062711548,1071429926566190,537246986217405
"06/14/2013",1530939145857865,694545995197795,1072486734063999,538303793715214
"06/15/2013",1531542357153480,695149206493410,1072900194318377,538717253969592
"06/16/2013",1531698935625268,695305784965198,1073008906091334,538825965742549
"06/17/2013",1533671285305139,696565361646351,1074166565221282,539665116202049
"06/18/2013",1534606938412677,697150239524041,1074701791263246,540019618573119
"06/19/2013",1538066217011495,699987154578031,1076530382556463,541534954874417
"06/20/2013",1540016606215771,700927913634157,1077666221596081,542162300876618
"06/21/2013",1540953658001888,701462584888265,1078249763421454,542528131318931
"06/22/2013",1540982274418885,701491201305262,1078270463055308,542548830952785
"06/23/2013",1541477219104474,701986145990851,1078584301836479,542862669733956
"06/24/2013",1541827003181121,702169805823962,1078783065751473,542977887021143
"06/25/2013",1542442703814179,702785506457020,1079163577121307,543358398390977
"06/26/2013",1549443621819748,709786424462589,1083549061867499,547743883137169
"06/27/2013",1549808022265893,710099696395990,1083783422081858,547950458611646
"06/28/2013",1550876997063629,711064438711433,1084392285906025,548515168980230
"06/29/2013",1551564299783726,711751741431530,1084737835862791,548860718936996
"06/30/2013",1552135746501595,712323188149399,1084979940077485,549102823151690
"07/01/2013",1553534388550177,713721830197981,1085728597343107,549851480417312
"07/02/2013",1554254549959885,714305451627489,1086181506164834,550246894657786
"07/03/2013",1557423798718805,717474700386409,1088365803406213,552431191899165
"07/04/2013",1557607313026177,717658214693781,1088497668759559,552563057252511
"07/05/2013",1558492643608524,718543545276128,1089064897366687,553130285859639
"07/06/2013",1558614691775814,718665593443418,1089132365569817,553197754062769
"07/07/2013",1559253368457633,719304270125237,1089539820720033,553605209212985
"07/08/2013",1561031068966707,721081970634311,1090762761915153,554828150408105
"07/09/2013",1561399000246325,721184333623797,1090969168436772,554902402788942
"07/10/2013",1562597459227199,721397047444871,1091596179752132,555027761599659
"07/11/2013",1564566099146134,722368735168016,1092636764210041,555603635538189
"07/12/2013",1566105414176125,723908050198007,1093734642920315,556701514248463
"07/13/2013",1566240944878953,724043580900835,1093815269535817,556782140863965
"07/14/2013",1566302548827544,724105184849426,1093858186506377,556825057834525
"07/15/2013",1566609477297527,724411586936709,1094044768257811,557011321703733
"07/16/2013",1567059084516870,724861187270760,1094347338165150,557313875851176
"07/17/2013",1567998846374639,725800500199241,1094993373050364,557958877855818
"07/18/2013",1569597230427530,727398810852537,1096001115276621,558966448880657
"07/19/2013",1570730720698507,728532301123514,1096706085595150,559671419199186
"07/20/2013",1571257143386941,729058723811948,1097042685680655,560008019284691
"07/21/2013",1572201883176460,730003463601467,1097610385795944,560575719399980
"07/22/2013",1573521954132805,731318926705467,1098360839369732,561316349109986
"07/23/2013",1576001881439640,733034245400504,1099677947885888,562297822857615
"07/24/2013",1576915466754927,733947830715791,1100061315990107,562681190961834
"07/25/2013",1577819194088287,734851558049151,1100723375337279,563343250309006
"07/26/2013",1588023566476384,735072120296481,1105627969150980,563499050310243
"07/27/2013",1588027435602555,735075989422652,1105632244266600,563503325425863
"07/28/2013",1589386269551269,735307894468152,1106346009315514,563664183755505
"07/29/2013",1590009617574620,735931242491503,1106785136038865,564103310478856
"07/30/2013",1590658198593722,736507625061917,1107142105412092,564427851603027
"07/31/2013",1590936873796909,736772621622312,1107323829357020,564602695690177
"08/01/2013",1591257347595028,737093095420431,1107497065668586,564775932001743
"08/02/2013",1591605762711859,737441510537262,1107736136097706,565015002430863
"08/03/2013",1592252982678081,738088730503484,1108143333383969,565422199717126
"08/04/2013",1594952064362998,738098789883019,1109791647908076,565430515608312
"08/05/2013",1595609257456319,738755982976340,1110182402736004,565821270436240
"08/06/2013",1595749446083583,738896171603604,1110271288656414,565910156356650
"08/07/2013",1597067616370863,739139128532949,1111154950041344,566082635800482
"08/08/2013",1598492930564240,740446305388716,1112087937713797,566958866036317
"08/09/2013",1600478295142082,742431669966558,1113294393416835,568165321739355
"08/10/2013",1602726423740843,744679798565319,1114537068816141,569407997138661
"08/11/2013",1603091098593673,745044473418149,1114738853292215,569609781614735
"08/12/2013",1605523811887784,747477186712260,1116411591840979,571282520163499
"08/13/2013",1606558073508249,748383207544725,1117081255979448,571896451864438
"08/14/2013",1609359132175687,750811068518663,1118482482652390,573133639549631
"08/15/2013",1610813566735692,752265503078668,1119382594969252,574033751866493
"08/16/2013",1612616028851798,754067965194774,1120345074968908,574996231866149
"08/17/2013",1614569107219944,756021043562920,1121455372697959,576106529595200
"08/18/2013",1616133194973041,757585131316017,1122324438926480,576975595823721
"08/19/2013",1617036316416417,758488252759393,1122873013909846,577524170807087
"08/20/2013",1618535713889325,759971872873501,1123835174003747,578477370570060
"08/21/2013",1624007152117375,765443311101551,1127114541457409,581756738023722
"08/22/2013",1626644058263363,768006668630207,1128727589253221,583336792655172
"08/23/2013",1628811407018204,770174017385048,1130048223378679,584657426780630
"08/24/2013",1629229306825572,770591917192416,1130312824951448,584922028353399
"08/25/2013",1629435177039498,770797787406342,1130453315635538,585062519037489
"08/26/2013",1631018986522601,771543290713945,1131325994079523,585557403578574
"08/27/2013",1631723892384559,772245701555103,1131784414120911,586014434649923
"08/28/2013",1633641416991944,774163226162488,1132853464093276,587083484622288
"08/29/2013",1634787565235200,775309374405744,1133495983661424,587726004190436
"08/30/2013",1635220274389027,775742083559571,1133730297573347,587960318102359
"08/31/2013",1635360875332401,775882684502945,1133809898915357,588039919444369
"09/01/2013",1642129172474490,782650981645034,1137207339164567,591437359693579
"09/02/2013",1642233308264814,782748424163846,1137274815524179,591501579019574
"09/03/2013",1644914004801207,785211095795189,1139020045932899,593135034184654
"09/04/2013",1648012840717105,787942428163543,1140844930826272,594773386402573
"09/05/2013",1650037896893734,789121090088840,1142069630303787,595621298105456
"09/06/2013",1650488668190109,789571861385215,1142379026513141,595930694314810
"09/07/2013",1650509282000057,789592475195163,1142392870029059,595944537830728
"09/08/2013",1650510588041594,789593781236700,1142393798943797,595945466745466
"09/09/2013",1651123488189563,790206681384669,1142856642347561,596408310149230
"09/10/2013",1651702799611931,790785992807037,1143245140714607,596796808516276
"09/11/2013",1655530146923805,792730744184272,1145536159051519,598093649623025
"09/12/2013",1658439143409207,794550769277325,1147211846913343,599176650643022
"09/13/2013",1659475380485619,794742271832000,1147811717465822,599309858160766
"09/14/2013",1659941727876876,795192952967209,1148111039649232,599601565577530
"09/15/2013",1660087671081729,795338896172062,1148218834762678,599709360690976
"09/16/2013",1662068202583777,797319427674110,1149493382700557,600983908628855
"09/17/2013",1663202705351380,798453930441713,1150228433368644,601718959296942
"09/18/2013",1666004574900202,800326845812343,1152040351720541,603072342350084
"09/19/2013",1667359871375124,800834292846977,1152809414214867,603423758717315
"09/20/2013",1669495375938061,802969797409914,1154241333724357,604855678226805
"09/21/2013",1669605476486603,803079897958456,1154314900003298,604929244505746
"09/22/2013",1669968362570363,803090897958346,1154521154262057,604936464189800
"09/23/2013",1672983498239859,804626945471656,1156375080385925,605961163061755
"09/24/2013",1676952522259234,805841282185445,1158658907365200,606708546117381
"09/25/2013",1677977539872323,805939962807962,1159235054319301,606772838394754
"09/26/2013",1686218815909973,806523641216342,1163691954241664,607153157881992
"09/27/2013",1687307949554823,807494241389126,1164413398175830,607797777503854
"09/28/2013",1687410168501158,807500369967177,1164458441561848,607802477841187
"09/29/2013",1687415626525158,807505827991177,1164461485728775,607805522008114
"09/30/2013",1687847065340198,807937266806217,1164758051579683,608102087859022
"10/01/2013",1688164467092302,808254668558321,1164946998949906,608291035229245
"10/02/2013",1688192051554588,808282253020607,1164973844987673,608317881267012
"10/03/2013",1688863900191802,808954101657821,1165376290865643,608720327144982
"10/04/2013",1689348369289969,809438570755988,1165715937676550,609059973955889
"10/05/2013",1689355591902285,809445793368304,1165724444658578,609068480937917
"10/06/2013",1689497085309016,809587286775035,1165825570021570,609169606300909
"10/07/2013",1690961734964208,810738644900639,1166655327888825,609844349877952
"10/08/2013",1691203770992019,810860984327792,1166802701292779,609923944273933
"10/09/2013",1695154407874776,814811621210549,1169080057004376,612201299985530
"10/10/2013",1695548328379877,815205541715650,1169348950859693,612470193840847
"10/11/2013",1695715567453773,815372780789546,1169470137081361,612591380062515
"10/12/2013",1696130917356271,815788130692044,1169739302514096,612860545495250
"10/13/2013",1696175775669363,815832989005136,1169769327889716,612890570870870
"10/14/2013",1696195986882817,815853200218590,1169785045982627,612906288963781
"10/15/2013",1696390708349990,816047921685763,1169905348937208,613026591918362
"10/16/2013",1697763840397742,817421053733515,1170740764948717,613862007929871
"10/17/2013",1703701520223118,819872267232401,1174915764230868,615478551592996
"10/18/2013",1706826414622247,820720965396560,1177133996996480,616036992305738
"10/19/2013",1710112530249565,820973875850558,1179486496139190,616213122769619
"10/20/2013",1714899242282952,821222122541555,1182941646055322,616389776855385
"10/21/2013",1722628088776151,824411245186724,1188318002007018,618489269825292
"10/22/2013",1726872988221422,824846857966055,1191345101472276,618784791714778
"10/23/2013",1731577496475010,825215440778663,1194725367302381,619016265588589
"10/24/2013",1739479741571748,825931638363261,1200445257645419,619516090691453
"10/25/2013",1743903438029630,826999853583643,1203606214406359,620198260727743
"10/26/2013",1745523722541896,827359643245235,1204769057977469,620425913058719
"10/27/2013",1750447205526066,827420379059382,1207336496645886,620462865327900
"10/28/2013",1753911416976197,827852473476743,1209801800399503,620710632049088
"10/29/2013",1756673903257294,828003123455590,1211822481451073,620801964963147
"10/30/2013",1763108321728781,828452417155193,1216459783667983,621110919859150
"10/31/2013",1769278706090543,829357869775375,1220898879095173,621724323808000
"11/01/2013",1778135892631919,830320185402401,1227350998202161,622417710543153
"11/02/2013",1784499441444360,831371235342148,1232025644861996,623112200221957
"11/03/2013",1787805364111824,831532084180722,1234406409324563,623212961192085
"11/04/2013",1793785886354654,832195554225052,1238682273853764,623651427223153
"11/05/2013",1800180841097510,832842053038468,1243325305916996,624123867927750
"11/06/2013",1805178005251735,834344396307893,1246843810903323,625080458554981
"11/07/2013",1805388326061126,834554717117284,1246994478833395,625231126485053
"11/08/2013",1806162390760891,835328781817049,1247522140953308,625758788604966
"11/10/2013",1806334154582247,835500545638405,1247608799798690,625845447450348
"11/11/2013",1807274685429038,836441076485196,1248122171028316,626358818679974
"11/12/2013",1817254690094727,837473554050345,1255320803487536,627032499617551
"11/13/2013",1819844714763255,837813965916443,1257155595304303,627255761355679
"11/14/2013",1821942306610666,839911557763854,1258360831742340,628460997793716
"11/15/2013",1822979110174496,840413072091874,1259128026408965,628827098517542
"11/16/2013",1823104475811418,840538437728796,1259212046087649,628911118196226
"11/17/2013",1823104640843594,840538602760972,1259212442526091,628911514634668
"11/18/2013",1824730596965724,841409480995429,1260307413982475,629517663714769
"11/19/2013",1826187143926851,842670878002258,1261268987360515,630385307072182
"11/20/2013",1827550467096246,843830444256108,1262161744000050,631173902757402
"11/21/2013",1828244690068290,844004590351628,1262516010015672,631282602853342
"11/22/2013",1832302938764225,845593097155753,1264782292253236,632337656092900
"11/23/2013",1832306435832854,845593372828182,1264784386200585,632337925586182
"11/24/2013",1832925835774377,846212772769705,1265160663421346,632714202806943
"11/25/2013",1834647326481653,847570155826869,1266310791733718,633616814680592
"11/26/2013",1834737563791250,847660347988824,1266361234212287,633667157169460
"11/27/2013",1835153025794389,848075809991963,1266602548313175,633908471270348
"11/28/2013",1835159691806641,848082476004215,1266606954324097,633912877281270
"11/29/2013",1835514466358444,848437250556018,1266817246131679,634123169088852
"11/30/2013",1835666632369014,848589416566588,1266902544602935,634208467560108
"12/01/2013",1835849033204152,848771817401726,1267029402060574,634335325017747
"12/02/2013",1836944681140911,849867465338485,1267750545363742,635056468320915
"12/03/2013",1837059504174490,849982288372064,1267823909739219,635129832696392
"12/04/2013",1837271161595950,850193945793524,1267966491389511,635272414346684
"12/05/2013",1837935884376262,850858668573836,1268392445678401,635698368635574
"12/06/2013",1844658346307576,857581130505150,1273044782603667,640350705560840
"12/07/2013",1845288827864717,858211612062291,1273462532198133,640768455155306
"12/08/2013",1845309303751085,858232087948659,1273475081456165,640781004413338
"12/09/2013",1848682131997954,861604916195528,1275848347806082,643154270763255
"12/10/2013",1850450277456961,863356440984243,1277064452087392,644362139200377
"12/11/2013",1851514174432153,863912455749924,1277802921955363,644718126637632
"12/12/2013",1852249421959182,864647703276953,1278201653658426,645116858340695
"12/13/2013",1854448580839675,866590602430506,1279701146532808,646436014132818
"12/14/2013",1854576050584698,866718072175529,1279778204780725,646513072380735
"12/15/2013",1854855423749721,866997445340552,1279927251647593,646662119247603
"12/16/2013",1855984734823125,868126756413956,1280685576828118,647420444428128
"12/17/2013",1856435094301150,868576364691974,1280975852464100,647709001921374
"12/18/2013",1857586545074323,869727783740766,1281962804542387,648695880791013
"12/19/2013",1860871771945586,872190795693429,1284154474992226,650329436848353
"12/20/2013",1862256115061485,873302855683668,1285092214946829,651059732540805
"12/21/2013",1863517420171568,873695071616781,1286003622400642,651316253921776
"12/22/2013",1864415101687139,873807403654012,1286661939487385,651393856928410
"12/23/2013",1865509036175276,874564452328443,1287324683254845,651897861083666
"12/24/2013",1866389318133302,874862512380609,1287958760952327,652099109232412
"12/25/2013",1866584954783375,875058149030682,1288080369700087,652220717980172
"12/26/2013",1866605827088263,875079021335570,1288096186908382,652236535188467
"12/27/2013",1867218317736003,875636564674954,1288485408864697,652594468985557
"12/28/2013",1867746188693568,876164435632519,1288769668677472,652878728798332
"12/29/2013",1867757908478904,876176155417855,1288779421498392,652888481619252
"12/30/2013",1871298589929286,879716836868237,1291102171602459,655211231723319
"12/31/2013",1872916046333366,881015387858977,1292118583577559,656070833081159
"01/01/2014",1873997829903017,881415020244158,1292730730615194,656353908196831
"01/02/2014",1877489971029700,884829966142449,1295121078703618,658710731684858
"01/03/2014",1878209029347767,885549024460516,1295611780078587,659201433059827
"01/04/2014",1879815452687941,885842537225822,1296406083238242,659398729170206
"01/05/2014",1883573375819890,886065066450663,1298171477294061,659569445241646
"01/06/2014",1888235669097116,887275981407477,1300508651958747,660355686461945
"01/07/2014",1890096497444250,889136809754611,1301708498013770,661555532516968
"01/08/2014",1891806811171918,890847123482279,1302821975104613,662669009607811
"01/09/2014",1892086476215563,890979379532708,1302976965630449,662758015899682
"01/10/2014",1892377748662030,891270651979175,1303195571336768,662976621606001
"01/11/2014",1892953571826673,891627997410708,1303597644304044,663220241597862
"01/12/2014",1893646135026109,892062319891744,1303976783334837,663413342977861
"01/13/2014",1894266363128494,892682547994129,1304376847152894,663813406795918
"01/14/2014",1894952312072405,893073426121650,1304854601211564,664076576161729
"01/15/2014",1957434245450459,893194319013438,1349649464169970,664178099666881
"01/16/2014",1966420042025568,893760694936460,1354012147738749,664553981124442
"01/17/2014",1967257961254459,894290054505223,1354495648078321,664884185674693
"01/18/2014",1967408408001496,894427806992020,1354592437200883,664974463312981
"01/19/2014",1967587012183691,894606411174215,1354748671052951,665130697165049
"01/20/2014",1967943920887415,894963319877939,1354973896862877,665355922974975
"01/21/2014",1968349873959290,895369272949814,1355263470531666,665645496643764
"01/22/2014",1968586723735228,895606122725752,1355414422036879,665796448148977
"01/23/2014",1975537251568398,895991092647749,1360453254798370,666062629643322
"01/24/2014",1976089228387262,896543069466613,1360832557871157,666441932716109
"01/25/2014",1985603629981596,896788723315627,1365062046330831,666591346513269
"01/26/2014",1985617467178953,896802560512984,1365071988783876,666601288966314
"01/27/2014",1985955385105499,897140478439530,1365305374595867,666834674778305
"01/28/2014",1986059197742455,897244291076486,1365404861964952,666934162147390
"01/29/2014",1987022890739889,898146372093714,1366014104359254,667495829549859
"01/30/2014",1987289252687137,898357834006386,1366186158123579,667640469529388
"01/31/2014",1994264999335516,900110885879265,1369723622466150,668792728446932
"02/01/2014",1995371275154137,901217161697886,1370436382485593,669505488466375
"02/02/2014",1995402930120408,901248816664157,1370458922051233,669528028032015
"02/03/2014",1998342581532454,904188468076203,1372522300815002,671591406795784
"02/04/2014",1999757425114285,905603311658034,1373406833209006,672475939189788
"02/05/2014",2000736026115484,906565791426866,1374050586732410,673111280254546
"02/06/2014",2002343206593542,908172242612459,1375053020071613,674113243318334
"02/07/2014",2002497413330496,908326449349413,1375156390535949,674216613782670
"02/08/2014",2003095015812322,908924051831239,1375482128925114,674542352171835
"02/09/2014",2004629674983209,910458711002126,1376423989746616,675484212993337
"02/10/2014",2005269767314387,911098803333304,1376807370823855,675867594070576
"02/11/2014",2007198588879571,913027624898488,1378061673732256,677121896978977
"02/12/2014",2009319908079661,915148944098578,1379493028476292,678553251723013
"02/13/2014",2011468373321827,917297409340744,1380960277673841,680020500920562
"02/14/2014",2012652037852606,918217519662563,1381765958346827,680640484747879
"02/15/2014",2012799333076374,918364814886331,1381865817038368,680740343439420
"02/16/2014",2012821714351487,918387196161444,1381881563535271,680756089936323
"02/17/2014",2013249519794637,918815001604594,1382171931213567,681046457614619
"02/18/2014",2016368939991895,921934421801852,1384224347112527,683098873513579
"02/19/2014",2016805537100763,922371018910720,1384488110277330,683362636678382
"02/20/2014",2017997944803069,923561556591639,1385250275423799,684120406381874
"02/21/2014",2018758644465224,924322256253794,1385789541144901,684659672102976
"02/22/2014",2019121755216399,924685367004969,1386039388849239,684909519807314
"02/23/2014",2019123105519419,924686717307989,1386040187122148,684910318080223
"02/24/2014",2019628802090019,925159304448853,1386353094616050,685202834112073
"02/25/2014",2019965462813797,925495965172631,1386576771211169,685426510707192
"02/26/2014",2021013774411551,926544276770385,1387097984759371,685947724255394
"02/27/2014",2021926314968101,927456817326935,1387700587304390,686550326800413
"02/28/2014",2022739365375380,928193483782464,1388227716375854,687030298146542
"03/01/2014",2023555140834510,929009259241594,1388727749777583,687530331548271
"03/02/2014",2024173705958675,929627824365759,1389141328919050,687943910689738
"03/03/2014",2027456430684250,932791734255584,1391412863396779,690139259530183
"03/04/2014",2030890119369552,936225422940886,1394000513868491,692726910001895
"03/05/2014",2032100551235476,937435854806810,1394772609879920,693499006013324
"03/06/2014",2033649058385376,938487265076360,1395842610748983,694211074605730
"03/07/2014",2035569503567207,940149425991531,1397190107540726,695365909500287
"03/08/2014",2036693015045943,940749698816777,1397954830362833,695741351920158
"03/09/2014",2037076603283912,941133287054746,1398226986199949,696013507757274
"03/10/2014",2043275858597069,947332542367903,1402334468679738,700120990237063
"03/11/2014",2045584959117556,949641642888390,1403845330260309,701631851817634
"03/12/2014",2052744967544446,956790143460496,1408205148599484,705983355049314
"03/13/2014",2054715488306816,958760664222866,1409324100423488,707102306873318
"03/14/2014",2057135947336397,961181123252447,1410677830211619,708456036661449
"03/15/2014",2061472756674618,963170964974080,1412934022004478,709579624063339
"03/16/2014",2063424278660881,965122486960343,1414030688035889,710676290094750
"03/17/2014",2067476635629254,969174843928716,1416592350404616,713237952463477
"03/18/2014",2070295321374331,971993529673793,1418859821915649,715505423974510
"03/19/2014",2071448791158945,973146999458407,1419583936970093,716229539028954
"03/20/2014",2072183560228828,973881768528290,1420067690151119,716713292209980
"03/21/2014",2074000637640511,975698845939973,1421296282907353,717941884966214
"03/22/2014",2075234247216747,976179654736354,1422159267337088,718275003026279
"03/23/2014",2076466796265575,977412203785182,1422927523050204,719043258739395
"03/24/2014",2078302970233090,979248377752697,1424110408733653,720226144422844
"03/25/2014",2079379532612778,980324940132385,1424852337245113,720968072934304
"03/26/2014",2080477542658340,981422950177947,1425797551763426,721913287452617
"03/27/2014",2084289599630618,985235007150225,1428294867069632,724410602758823
"03/28/2014",2084553036731169,985498444250776,1428500340092695,724616075781886
"03/29/2014",2084682869969406,985628277489013,1428579018759326,724694754448517
"03/30/2014",2085564060594771,986509468114378,1429041177237123,725156912926314
"03/31/2014",2085998656475723,986944063995330,1429311673766232,725427409455423
"04/01/2014",2088377050000758,987667798283881,1430901417789329,725934211524781
"04/02/2014",2095360532717639,993765966721812,1435272408320368,729918487104205
"04/03/2014",2095951901385698,994260118038487,1435621065308617,730222509506127
"04/04/2014",2097206865591477,995515082244266,1436431867574444,731033311771954
"04/05/2014",2097355221838438,995658275099107,1436532352256153,731131507761678
"04/06/2014",2097616614211795,995919667472464,1436679159971978,731278315477503
"04/07/2014",2099606098251819,997909151512488,1437546388196395,732145543701920
"04/08/2014",2100852891304503,999155944565172,1438241640615903,732840796121428
"04/09/2014",2103528534851621,999514742430994,1439613471837628,733054376864122
"04/10/2014",2103891028915602,999877236494975,1439859943117703,733300848144197
"04/11/2014",2105102035975723,1000433684030440,1440433959703724,733609422244424
"04/12/2014",2126828194509799,1002870807987024,1451137566368688,735172416047965
"04/13/2014",2127194353150914,1003236966628139,1451376710691882,735411560371159
"04/14/2014",2128199804580062,1004242418057287,1452008777056376,736043626735653
"04/15/2014",2128849988344198,1004892601821423,1452435219624625,736470069303902
"04/16/2014",2130287081792709,1005736151596558,1453350594986802,737075570563924
"04/17/2014",2133782942266165,1006578009027550,1455235114058496,737633962786719
"04/18/2014",2137385751298266,1008388970019251,1457247346680446,738645537748836
"04/19/2014",2137403013421103,1008406232142088,1457263478827421,738661669895811
"04/20/2014",2137504801333165,1008508020054150,1457332346203159,738730537271549
"04/21/2014",2138505075111220,1009503172251485,1457991726466284,739387658492370
